2025-12-08 23:21:36,464 - INFO - Args: {'scenario': 'grad', 'seed': 0, 'batch_size_images': 16, 'event_batch_size': 65536, 'events_per_image': 4096, 'run_name': 'grad_poisson_20251208_232134', 'log_interval': 125, 'num_epochs': 30, 'T_unsup1': 100, 'T_unsup2': 100, 'T_semi': 100, 'T_sup': 25, 'spike_array_len': 6, 'sigma_unsup1': 0.1, 'sigma_unsup2': 0.1, 'sigma_semi': 0.1, 'sigma_sup': 0.1, 'N_E': 100, 'N_hidden': 256, 'dt': 1.0, 'layer_index_scale': 1.0, 'lr_actor': 0.001, 'lr_critic': 0.001, 'ppo_eps': 0.2, 'ppo_epochs': 2, 'ppo_batch_size': 4096, 'exc_clip_min': 0.0, 'exc_clip_max': 1.0, 'w_clip_min': -1.0, 'w_clip_max': 1.0, 'inh_clip_min': 0.0, 'inh_clip_max': 1.0, 'local_lr': 0.01, 'rho_target': 0.1, 'alpha_sparse': 1.0, 'alpha_div': 0.1, 'alpha_stab': 0.1, 'beta_margin': 0.5, 'alpha_align': 0.1, 'max_rate': 0.25, 'sup_input_encoding': 'poisson', 'log_gradient_stats': False, 'result_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134', 'log_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134'}
2025-12-08 23:21:36,464 - INFO - Starting scenario: grad
2025-12-08 23:21:36,464 - INFO - Results will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:21:36,464 - INFO - Logs will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:22:08,042 - INFO - Epoch 1 | Batch 125/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 05:39:31,467 - INFO - Epoch 29 | Batch 1750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 05:39:52,449 - INFO - Epoch 29 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 05:40:12,895 - INFO - Epoch 29 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 05:40:34,138 - INFO - Epoch 29 | Batch 2125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:40:54,794 - INFO - Epoch 29 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 05:41:15,387 - INFO - Epoch 29 | Batch 2375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 05:41:35,911 - INFO - Epoch 29 | Batch 2500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:41:56,448 - INFO - Epoch 29 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 05:42:16,984 - INFO - Epoch 29 | Batch 2750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 05:42:37,832 - INFO - Epoch 29 | Batch 2875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 05:42:58,409 - INFO - Epoch 29 | Batch 3000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 05:43:18,859 - INFO - Epoch 29 | Batch 3125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 05:43:39,567 - INFO - Epoch 29 | Batch 3250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 05:44:00,292 - INFO - Epoch 29 | Batch 3375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 05:44:35,899 - INFO - Epoch 30 | Batch 125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 05:44:57,053 - INFO - Epoch 30 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 05:45:18,142 - INFO - Epoch 30 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 05:45:38,861 - INFO - Epoch 30 | Batch 500/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0158
2025-12-09 05:45:59,663 - INFO - Epoch 30 | Batch 625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 05:46:20,471 - INFO - Epoch 30 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 05:46:41,584 - INFO - Epoch 30 | Batch 875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 05:47:02,082 - INFO - Epoch 30 | Batch 1000/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:47:22,802 - INFO - Epoch 30 | Batch 1125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 05:47:43,220 - INFO - Epoch 30 | Batch 1250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:48:03,379 - INFO - Epoch 30 | Batch 1375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 05:48:24,225 - INFO - Epoch 30 | Batch 1500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 05:48:44,835 - INFO - Epoch 30 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 05:49:05,335 - INFO - Epoch 30 | Batch 1750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 05:49:26,261 - INFO - Epoch 30 | Batch 1875/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 05:49:47,025 - INFO - Epoch 30 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 05:50:07,971 - INFO - Epoch 30 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 05:50:28,867 - INFO - Epoch 30 | Batch 2250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 05:50:49,429 - INFO - Epoch 30 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 05:51:09,637 - INFO - Epoch 30 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 05:51:30,437 - INFO - Epoch 30 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 05:51:50,664 - INFO - Epoch 30 | Batch 2750/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0158
2025-12-09 05:52:11,757 - INFO - Epoch 30 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 05:52:32,408 - INFO - Epoch 30 | Batch 3000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 05:52:53,635 - INFO - Epoch 30 | Batch 3125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:53:14,780 - INFO - Epoch 30 | Batch 3250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 05:53:35,711 - INFO - Epoch 30 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
